KayBMel_XXXXXX.tab	nth	3.32396	2.05793	0.14758	0.619119	0.991968
KayBMel_XXXXXX.tab	group_1268	3.78313	1.5617	0.137164	0.412807	0.98996
KayBMel_XXXXXX.tab	group_3715	3.47518	1.65563	0.157779	0.476416	1
KayBMel_XXXXXX.tab	group_4111	3.73171	1.40888	0.17606	0.377542	1
KayBMel_XXXXXX.tab	ptsN	2.48817	1.42345	0.129381	0.572086	0.941935
KayBMel_XXXXXX.tab	raiA	2.51852	1.7283	0.13899	0.686238	0.968013
KayBMel_XXXXXX.tab	rpoN	3.18031	1.92683	0.0974136	0.605862	0.969395
KayBMel_XXXXXX.tab	lptB	2.92818	2.5137	0.18136	0.85845	0.879404
KayBMel_XXXXXX.tab	group_1800	2.4977	1.48972	0.114438	0.596439	0.872504
KayBMel_XXXXXX.tab	lptC	2.41355	1.26849	0.0924639	0.525567	0.941909
KayBMel_XXXXXX.tab	sppA	3.14024	1.39928	0.0874303	0.445595	1
KayBMel_XXXXXX.tab	group_1801	1.8268	1.25742	0.140889	0.688321	0.846405
KayBMel_XXXXXX.tab	group_1802	2.99383	1.51126	0.16456	0.504793	1
KayBMel_XXXXXX.tab	group_1803	1.4971	1.76951	0.132033	1.18195	0.557971
KayBMel_XXXXXX.tab	group_1270	3.19778	1.40269	0.129602	0.438647	0.995556
KayBMel_XXXXXX.tab	group_1271	2.65996	1.64821	0.108044	0.619637	0.848993
KayBMel_XXXXXX.tab	group_921	2.5502	1.00725	0.0884663	0.394968	1
KayBMel_XXXXXX.tab	group_1804	2.04922	1.18238	0.0775077	0.576992	0.965324
KayBMel_XXXXXX.tab	mutS	1.64874	1.57235	0.0589504	0.953671	0.652031
KayBMel_XXXXXX.tab	tme	5.01213	3.69837	0.193663	0.737883	0.920771
KayBMel_XXXXXX.tab	group_417	1.63758	1.0611	0.0695572	0.647965	0.847875
KayBMel_XXXXXX.tab	group_418	3.79929	2.39533	0.0886452	0.630469	0.960428
KayBMel_XXXXXX.tab	murJ	2.86352	1.57763	0.0775467	0.550941	0.916981
KayBMel_XXXXXX.tab	trpS	3.96816	2.10335	0.126148	0.530056	0.963483
KayBMel_XXXXXX.tab	group_1805	2.34444	1.092	0.0921049	0.465783	0.977778
KayBMel_XXXXXX.tab	group_1272	2.55672	1.77308	0.14518	0.693499	0.860384
KayBMel_XXXXXX.tab	group_1273	2.69082	1.36828	0.107618	0.508501	0.964573
KayBMel_XXXXXX.tab	group_4129	2.89899	1.27521	0.11234	0.439881	0.993939
KayBMel_XXXXXX.tab	regA	3.10106	1.49659	0.123515	0.482606	1
KayBMel_XXXXXX.tab	group_1274	3.24351	2.11179	0.13076	0.651082	0.974052
KayBMel_XXXXXX.tab	group_288	1.30019	1.61284	0.08058	1.24046	0.504873
KayBMel_XXXXXX.tab	galU	2.9094	1.60664	0.105318	0.552223	0.940716
KayBMel_XXXXXX.tab	group_903	2.14205	1.2341	0.068718	0.57613	0.954802
KayBMel_XXXXXX.tab	group_923	2.1855	1.628	0.119166	0.744912	0.776848
KayBMel_XXXXXX.tab	group_1275	3.39937	2.58459	0.284076	0.760315	1
KayBMel_XXXXXX.tab	group_924	3.21595	1.98215	0.0777626	0.616351	0.899038
KayBMel_XXXXXX.tab	virB5	2.01674	1.14609	0.0838911	0.568291	0.899582
KayBMel_XXXXXX.tab	group_4055	2.31322	1.21555	0.0737359	0.525481	0.909004
KayBMel_XXXXXX.tab	group_4127	1.83908	1.12315	0.166885	0.610712	0.867816
KayBMel_XXXXXX.tab	group_1276	3.01667	2.27175	0.165939	0.753065	0.980556
KayBMel_XXXXXX.tab	virB9	2.67816	1.8118	0.120395	0.67651	0.96092
KayBMel_XXXXXX.tab	virB10	1.98775	1.72973	0.100279	0.870196	0.824147
KayBMel_XXXXXX.tab	virB11	2.77901	1.31955	0.0784815	0.474829	0.997238
KayBMel_XXXXXX.tab	group_1277	0.8921	1.11043	0.0955354	1.24474	0.43738
KayBMel_XXXXXX.tab	group_279	2.33333	1.49129	0.0861178	0.639126	0.850694
KayBMel_XXXXXX.tab	group_925	3.00783	1.82475	0.09545	0.606665	0.992877
KayBMel_XXXXXX.tab	group_1278	2.13471	1.74718	0.0897765	0.818464	0.687285
KayBMel_XXXXXX.tab	gltB	4.71023	3.4827	0.0990225	0.739391	0.934343
KayBMel_XXXXXX.tab	group_614	2.11714	1.64941	0.0997679	0.779075	0.842857
KayBMel_XXXXXX.tab	ibpA	4.19321	1.38648	0.125216	0.33065	1
KayBMel_XXXXXX.tab	group_1279	2.29073	0.928895	0.0911457	0.405502	0.982456
KayBMel_XXXXXX.tab	group_276	2.00504	1.2745	0.0792721	0.635649	0.912387
KayBMel_XXXXXX.tab	hisN	2.51737	2.09492	0.147304	0.832185	0.831403
KayBMel_XXXXXX.tab	group_1280	2.79012	1.48685	0.0976302	0.532897	0.937149
KayBMel_XXXXXX.tab	group_2400	1.04132	1.41264	0.145322	1.35658	0.399449
KayBMel_XXXXXX.tab	group_2401	2.34585	1.44842	0.112305	0.617437	0.932707
KayBMel_XXXXXX.tab	group_2402	3.54622	2.06466	0.123654	0.582213	0.976657
KayBMel_XXXXXX.tab	group_1281	2.18271	1.67975	0.122954	0.769574	0.726639
KayBMel_XXXXXX.tab	group_927	1.20872	0.810783	0.0886969	0.670777	0.753894
KayBMel_XXXXXX.tab	mgtA	2.07285	2.32414	0.0873762	1.12123	0.586461
KayBMel_XXXXXX.tab	group_2403	0.928571	0.913802	0.104456	0.984094	0.544218
KayBMel_XXXXXX.tab	group_928	3.18575	2.17459	0.152028	0.6826	0.931298
KayBMel_XXXXXX.tab	group_929	2.27646	1.43397	0.0789913	0.629912	0.915482
KayBMel_XXXXXX.tab	group_205	2.81689	2.08578	0.0873581	0.740455	0.810046
KayBMel_XXXXXX.tab	group_4131	1.35772	1.15562	0.102114	0.851142	0.719512
KayBMel_XXXXXX.tab	group_3856	3.32249	2.41754	0.174422	0.727629	0.859079
KayBMel_XXXXXX.tab	group_4058	0	0	0	NA	0
KayBMel_XXXXXX.tab	group_3990	0.895397	1.4508	0.106195	1.62029	0.340307
KayBMel_XXXXXX.tab	group_3731	1.41567	1.70652	0.121891	1.20545	0.460823
KayBMel_XXXXXX.tab	group_615	2.93536	1.3996	0.0833579	0.476807	0.998153
KayBMel_XXXXXX.tab	group_4022	0.152866	0.476616	0.0304368	3.11786	0.104034
KayBMel_XXXXXX.tab	braC	2.506	2.0491	0.113551	0.817679	0.734612
KayBMel_XXXXXX.tab	group_616	2.09582	1.62977	0.117347	0.777628	0.720648
KayBMel_XXXXXX.tab	sigF	3.23349	2.17531	0.167104	0.672744	0.980031
KayBMel_XXXXXX.tab	group_617	5.93333	2.89448	0.33605	0.487834	0.940351
KayBMel_XXXXXX.tab	group_930	2.93457	1.50945	0.103952	0.514368	0.980247
KayBMel_XXXXXX.tab	group_2404	3.70342	1.45076	0.101231	0.391734	1
KayBMel_XXXXXX.tab	group_1809	3.39299	1.87011	0.100094	0.551169	0.976883
KayBMel_XXXXXX.tab	group_1282	2.53656	1.54425	0.0882614	0.608797	0.993197
KayBMel_XXXXXX.tab	group_67	1.91914	1.5675	0.0763317	0.816771	0.774691
KayBMel_XXXXXX.tab	group_2405	2.68385	1.56081	0.103538	0.581557	0.959908
KayBMel_XXXXXX.tab	dhbA	3.04376	1.64888	0.11594	0.541725	0.952381
KayBMel_XXXXXX.tab	group_2407	0.80027	1.12896	0.0812877	1.41072	0.469636
KayBMel_XXXXXX.tab	group_1283	2.43486	1.15268	0.0929331	0.473407	1
KayBMel_XXXXXX.tab	group_1810	2.50794	1.3952	0.114842	0.556314	0.929453
KayBMel_XXXXXX.tab	group_3622	3.64151	1.81405	0.162797	0.498158	0.926625
KayBMel_XXXXXX.tab	group_206	2.09542	1.8222	0.0900795	0.869611	0.70229
KayBMel_XXXXXX.tab	rihA	1.7181	0.95738	0.0590153	0.557232	0.87636
KayBMel_XXXXXX.tab	rbsK	3.45011	2.39186	0.152744	0.69327	0.894904
KayBMel_XXXXXX.tab	group_4140	3.0796	1.46047	0.201906	0.474239	1
KayBMel_XXXXXX.tab	group_1284	2.52632	0.993051	0.182295	0.393083	1
KayBMel_XXXXXX.tab	group_931	3.5871	1.97629	0.1121	0.550944	0.98995
KayBMel_XXXXXX.tab	repB	3.61803	1.77367	0.110655	0.49023	1
KayBMel_XXXXXX.tab	repA	2.83501	1.42733	0.0809614	0.503465	0.968174
KayBMel_XXXXXX.tab	hemN_2	3.86253	1.90313	0.101409	0.492716	0.966741
KayBMel_XXXXXX.tab	group_419	2.01002	2.84672	0.128139	1.41626	0.525316
KayBMel_XXXXXX.tab	group_1811	3.73525	2.38246	0.172949	0.637832	1
KayBMel_XXXXXX.tab	group_1812	3.47106	1.56995	0.137474	0.452296	0.994012
KayBMel_XXXXXX.tab	group_1813	3.79252	2.33456	0.266862	0.615569	0.914966
KayBMel_XXXXXX.tab	group_1814	3.05591	1.10524	0.0703573	0.361674	1
KayBMel_XXXXXX.tab	livH	3.89583	1.65853	0.110592	0.425719	0.99537
KayBMel_XXXXXX.tab	group_932	2.80753	2.14269	0.120187	0.763194	0.796069
KayBMel_XXXXXX.tab	group_420	2.52363	1.29703	0.0896555	0.513952	0.991294
KayBMel_XXXXXX.tab	group_619	3.35196	1.71143	0.0752706	0.510575	0.987412
KayBMel_XXXXXX.tab	group_933	2.67111	1.47943	0.086452	0.553864	0.936889
KayBMel_XXXXXX.tab	group_1287	1.97976	1.88563	0.13577	0.952455	0.863698
KayBMel_XXXXXX.tab	group_3900	3.27031	1.37547	0.100892	0.420594	1
KayBMel_XXXXXX.tab	group_3629	4.48125	1.54031	0.0974383	0.343724	1
KayBMel_XXXXXX.tab	group_144	2.09341	1.80091	0.0915056	0.860276	0.770833
KayBMel_XXXXXX.tab	group_934	0.946809	1.4426	0.0972113	1.52365	0.393617
KayBMel_XXXXXX.tab	group_145	3.5942	2.50061	0.143105	0.695735	0.964194
KayBMel_XXXXXX.tab	group_289	3.41586	1.32769	0.0851943	0.388682	1
KayBMel_XXXXXX.tab	group_55	3.06326	2.16944	0.148309	0.708212	0.924574
KayBMel_XXXXXX.tab	group_3903	4.78231	2.65504	0.191948	0.555178	0.959184
KayBMel_XXXXXX.tab	group_935	1.97126	1.22816	0.0816113	0.62303	0.971264
KayBMel_XXXXXX.tab	group_3741	2.49691	1.0289	0.112036	0.412068	1
KayBMel_XXXXXX.tab	group_1288	3.30213	1.79228	0.132302	0.542765	0.980142
KayBMel_XXXXXX.tab	btuD	2.41085	1.17486	0.0585271	0.487321	0.97739
KayBMel_XXXXXX.tab	group_2408	1.62963	0.540791	0.0912261	0.331849	1
KayBMel_XXXXXX.tab	group_889	2.69542	1.66044	0.106206	0.616024	0.933972
KayBMel_XXXXXX.tab	group_936	3.45093	2.042	0.116413	0.591724	0.928088
KayBMel_XXXXXX.tab	group_207	1.23508	1.42363	0.0685061	1.15266	0.525015
KayBMel_XXXXXX.tab	puuC	2.10142	2.07056	0.105526	0.985314	0.661934
KayBMel_XXXXXX.tab	group_208	2.87466	1.8681	0.0960888	0.649852	0.964876
KayBMel_XXXXXX.tab	group_1289	2.74074	1.3563	0.0950017	0.494867	0.975734
KayBMel_XXXXXX.tab	group_937	2.56881	1.58008	0.087351	0.615101	0.884646
KayBMel_XXXXXX.tab	group_3654	2.01705	1.51725	0.117093	0.752209	0.855814
KayBMel_XXXXXX.tab	group_938	2.05004	1.65994	0.088255	0.809713	0.782193
KayBMel_XXXXXX.tab	group_94	1.32555	1.48406	0.0811755	1.11958	0.623053
KayBMel_XXXXXX.tab	group_939	1.28499	1.63001	0.101385	1.2685	0.46425
KayBMel_XXXXXX.tab	hpaR	3.54219	2.21505	0.199412	0.625333	0.981013
KayBMel_XXXXXX.tab	group_3769	2.48601	1.07027	0.105816	0.430518	1
KayBMel_XXXXXX.tab	hpaE_2	2.8495	1.8426	0.0927856	0.646638	0.910891
KayBMel_XXXXXX.tab	hpaD	3.29562	2.1126	0.132202	0.641033	0.913354
KayBMel_XXXXXX.tab	group_209	0.990773	1.41418	0.0941352	1.42735	0.363322
KayBMel_XXXXXX.tab	hpaH	2.44776	1.26708	0.0875852	0.517647	0.937811
KayBMel_XXXXXX.tab	hpaI	2.88889	2.46557	0.169797	0.853465	0.812346
KayBMel_XXXXXX.tab	group_2410	2.23188	0.651529	0.108705	0.291919	1
KayBMel_XXXXXX.tab	styD	3.01695	1.36326	0.200839	0.451866	1
KayBMel_XXXXXX.tab	aldA	2.55812	1.43597	0.0822826	0.561338	0.995726
KayBMel_XXXXXX.tab	group_423	3.08978	1.95491	0.123089	0.6327	0.925697
KayBMel_XXXXXX.tab	group_941	4.42212	2.24601	0.122853	0.507903	0.998442
KayBMel_XXXXXX.tab	group_620	4.08919	2.21189	0.110617	0.54091	0.946615
KayBMel_XXXXXX.tab	xylF_2	3.00686	1.23549	0.0758217	0.410888	0.995098
KayBMel_XXXXXX.tab	group_621	3.83712	1.84739	0.111425	0.481453	1
KayBMel_XXXXXX.tab	bmaC_2	2.04966	1.58336	0.0341113	0.772499	0.830977
KayBMel_XXXXXX.tab	bmaC_3	2.58042	1.40377	0.061974	0.54401	0.979706
KayBMel_XXXXXX.tab	group_1816	4.14488	1.9235	0.129388	0.464067	1
KayBMel_XXXXXX.tab	fliF_2	2.96266	1.44037	0.104993	0.486177	1
KayBMel_XXXXXX.tab	fliF_1	2.78343	1.64699	0.10198	0.591712	0.929142
KayBMel_XXXXXX.tab	group_622	2.88399	1.60663	0.12067	0.557085	0.9442
KayBMel_XXXXXX.tab	group_623	2.03906	1.31757	0.0778279	0.646166	0.864668
KayBMel_XXXXXX.tab	group_1294	2.93005	1.76742	0.101799	0.603205	0.991364
KayBMel_XXXXXX.tab	group_146	2.89412	1.60995	0.0883715	0.556282	0.986667
KayBMel_XXXXXX.tab	group_3958	0	0	0	NA	0
KayBMel_XXXXXX.tab	group_1295	0.928363	1.10653	0.0829258	1.19191	0.469298
KayBMel_XXXXXX.tab	flgE	1.13014	1.24458	0.0706842	1.10126	0.539043
KayBMel_XXXXXX.tab	flgK	3.04694	1.43439	0.0792966	0.470763	0.938743
KayBMel_XXXXXX.tab	group_942	4.06781	1.61185	0.0976357	0.396246	1
KayBMel_XXXXXX.tab	flaF	0.971014	1.61847	0.170786	1.66678	0.336232
KayBMel_XXXXXX.tab	flbT	2.20697	1.77574	0.162453	0.804603	0.840959
KayBMel_XXXXXX.tab	flgD	1.88889	1.80371	0.173749	0.954903	0.842995
KayBMel_XXXXXX.tab	fliQ	2.14981	0.93618	0.112295	0.43547	1
KayBMel_XXXXXX.tab	group_1818	3.96825	1.75271	0.193558	0.441684	1
KayBMel_XXXXXX.tab	group_2412	4.01818	2.43412	0.214435	0.605776	0.953535
KayBMel_XXXXXX.tab	flhA	3.48246	2.13957	0.124202	0.614386	0.995614
KayBMel_XXXXXX.tab	fliR	3.22266	1.51508	0.107155	0.470135	1
KayBMel_XXXXXX.tab	group_1819	3.35025	1.26283	0.101814	0.376937	1
KayBMel_XXXXXX.tab	group_290	1.35556	1.12942	0.0994972	0.833182	0.735354
KayBMel_XXXXXX.tab	group_944	1.41071	0.898612	0.0960857	0.636991	0.747024
KayBMel_XXXXXX.tab	group_1820	3.77854	1.77856	0.166567	0.470701	1
KayBMel_XXXXXX.tab	group_147	3.32172	1.99007	0.13293	0.599108	1
